"SEUCI","COUNTRY","ORDER_AMOUNT","UNIT_AMOUNT"
JX33TF7A5PUCLYQX,PT,13,94
JXA5W1URQK00DKV0,PT,18,133
KAVXXF9NQQUS3AW5,PT,36,96
LWMCNQLAEUSNJ73A,PT,29,73
LZ7YZE1GD65SV2GH,PT,3,51
LZ8EPO004MIJ2D4H,PT,16,62
MJ4DUAR53XU9SGFN,PT,13,70
MQT6DSCLRC50SN9F,PT,36,108
NEQPVARN36TXUJ34,PT,10,64
NW70J34DIY4OW7QV,PT,28,43
NYBT0TEKNXL2185C,PT,64,67
O7N2PCVDTEL6WGQ8,PT,38,35
OGYEAVIXPCY47F8K,PT,25,73
OMPZAF0ID9S44JPA,PT,56,48
OOYWDF143FM4TZVI,PT,24,30
P2YMY097WB6VNUTB,PT,18,62
PL4IMAEY0KISN9AW,PT,5,52
PT0MZ6EEC9UMZAPN,PT,45,62
Q58XO8JLDEB4I7NW,PT,23,48
Q9B06QOH189XURYX,PT,26,41
QIBOW85C8PEY0N3D,PT,10,64
QL1WCUYVMGM5D38K,PT,7,67
R59V4NI9B14FW8BP,PT,9,107
R9YNFKBR8RA0CNZW,PT,4,63
RFKEKJSGR53TM14E,PT,37,78
RPI1O3T875VP3RKO,PT,125,157
S273WSHJO936643O,PT,32,74
S6EGO5HDSDCYMCNG,PT,41,56
S7DMG4KIV4OHIAQQ,PT,5,78
SA47VZOU4WLQK5FZ,PT,30,39
SQCFCPLU0BNDCO83,PT,21,29
SUQUM76OBPZWWDDY,PT,18,51
SXM1LYKZC01SIV0V,PT,7,63
T2BR5MJE64R6X8LF,PT,14,60
TBTPT0DGZYX0XHHV,PT,24,51
TM890SYNKGKS18X9,PT,23,32
TQ4D04T277IW17DP,PT,16,115
TRW7HS4W31NJCNTC,PT,21,40
TWZXYUIZ6FQ11XYA,PT,23,28
U2G4TUDJR0MXHDUA,PT,24,44
UCFHE67Z71VMYAC6,PT,13,50
UFVSLC2M49KO1X4P,PT,22,39
UM28O9NZHLV1V3LN,PT,24,46
UZXTB70MFMMDUKVK,PT,21,52
V630K8EPB13KT4K7,PT,21,53
VLQHCK7L6RWHN1RG,PT,17,52
VQ368UHTVWWEHU97,PT,12,50
VSZ8YKB8NU4S9E9I,PT,31,55
W44D905SEJ8M8GMO,PT,22,23
WCPMPHJOZKNANFB4,PT,25,63
WXEQEQN2Q9QERC4C,PT,4,98
XLAHK4NVH2WENLPQ,PT,33,88
Y1MCFQ0DA548MPZE,PT,3,63
Y5W0MF1WSYCH02QN,PT,56,121
YELB634FJN5QCL1Y,PT,29,31
YJUHW1RF33FJJ6U7,PT,18,79
YSWT1G874EQYMGLK,PT,17,69
Z29ICBUJGCL4YM2Z,PT,14,57
Z372M76NWFLHTWOH,PT,25,78
ZFM0WS97P0LZ85TS,PT,26,72
ZPOQOJLBKER7WNCM,PT,21,40
ZR8EJBBULYB6DMRW,PT,27,44
a2ebd791-c9b8-c47d-f699-4878f50d3b4e,PT,22,47
df68ecee-ec57-63ce-e5d5-1c7cffd53d30,PT,18,61
"1LJ2WR9QZKWR8VCR",QA,6,56
"0JF6GIL24FE96J2W",SA,2,51
"172YTNONNZK8F3N1",SA,8,55
"3OW2UCO0WSJ7I5TZ",SA,16,80
"6DENHTKG1MUWIZLB",SA,19,69
"7J8HP7CM5JV66F3U",SA,6,137
"9CY81OTYBZA9EWS0",SA,30,82
ADJ8HLF9GFIGWGH5,SA,22,109
AOYWZFH5WJ3RLTVO,SA,2,79
F7IGWJ1JU2HT8AVR,SA,6,88
FDEFAJX73RO53K5J,SA,4,61
H6DDYW71843KLCNS,SA,16,56
NSBWWEZSLY6MGCEW,SA,25,134
OFG0ODLV4R4RE7IA,SA,21,120
T18DYYL5OPS6I0NE,SA,14,72
VHJ032KIZ0SAQK37,SA,15,64
XV2PFWPSCBLJCXQ1,SA,3,52
"0L3SFG0LSB4UPXTY",SE,22,93
"2UGGQLZ9I60U01VD",SE,34,124
"3WUSGTNRRHBC8SOY",SE,3,53
"4M44NHWQUUAPCB4N",SE,24,55
"5EKC2GKE5YXE1U1C",SE,7,54
"5YZUORQ55W472B99",SE,15,58
"62KI4G094TZMYVLM",SE,182,34
"6J6JZL3OUFZDPHVX",SE,8,50
"7IKVA69H9BLUCZ2P",SE,5,61
"9BQ5IWU3JKY6TFCF",SE,13,51
CSV88BWZ788TRQVB,SE,14,54
DA7ZYGW0FSRXLY4R,SE,18,68
DHK1G77YKKJ9HD12,SE,22,19
FBYBJZIGW1KLET5T,SE,21,28
H2JMQ87121FZGAAZ,SE,12,81
IGGGPMBA8BRYQ4MH,SE,12,61
IXZOKHRA0GFDDT03,SE,185,43
JH0PKOI52L7G51H9,SE,17,51
K3DFB10WRU9QZ7V6,SE,27,98
K7P4DXJZ8C6T570U,SE,9,57
KUF7RC0SCR3270PF,SE,9,68
P6SEKRFRRDODY3C5,SE,17,112
PLWB970GL99RE6JT,SE,9,106
QHYXJS9K7F4DNKPD,SE,9,107
R44UA5WGMCGH5D7Y,SE,25,39
R59LFUFWTPI9I270,SE,44,39
RDJEGSRS082DPU4N,SE,8,58
S91JRRGRGNUT5RZH,SE,22,78
TG6LV260YMDVA8IX,SE,26,37
URAGQT8UI8XFWBEB,SE,5,51
VAGL9TRQEO0OCIPS,SE,7,51
VT3TDPVG62PYS3JK,SE,38,110
W3NLDZZHGNLZVBA0,SE,36,94
YE21C5PDOBFTZ90S,SE,55,49
YZAHJFQ13RK711XK,SE,32,27
"0JQQJAS0H5G6KMSB",SG,10,50
"2WGJMYUPV2Z3GYGK",SG,27,36
"2XV76L288VEW6R9Y",SG,11,71
"314AFY78I5JFLZYM",SG,22,51
"35FY65RTI3N775S2",SG,8,50
"43MLA1M50P8NKWNO",SG,13,51
"5B96QUXLE3PZ9DCF",SG,29,72
"5HZFBFYM9BB2XO6T",SG,34,136
"61USLEJQ7JF47YSZ",SG,33,73
"6EX3EVIIBR94DIHD",SG,31,129
"6LL3LDQR3L7CS2RU",SG,28,19
"6MRUTDUE6O4OOKGG",SG,18,67
"6V3U2BXXWNWMB9RZ",SG,22,33
"8JW9YLZY8K7AOZSI",SG,28,127
"92601871-5494-70f6-bdee-69d11988e406",SG,23,72
"9IRXERU3HA9NL9KT",SG,14,52
"9W7LX0QYPXKNT047",SG,15,56
"9YMMZXAS8ZCGEUZY",SG,34,154
A71ZXSRZ9MDBNSTF,SG,7,55
A7R2SAPDW91YT5DD,SG,24,23
BHMKMA9CCVNEN734,SG,15,68
BOZZGVZKY5KW4EBT,SG,35,118
BP8CGR6IO2HBO3FG,SG,28,106
BPGNNFO8EYNO7Y31,SG,9,53
CMX034PXGR84DHEU,SG,22,15
DXUQSEKBDRRWZ4IT,SG,22,21
E23N1FER56TEYBNC,SG,14,53
E45S0A2W0C2V3RYR,SG,12,60
EN3ROOXNMCNVQC90,SG,15,65
FOHKYNB8QZW5NE0W,SG,31,118
FQMNC1F6Q3ICUEAE,SG,7,57
FV470K61NYLQNX4G,SG,12,59
FXNNKB4QESET8O2Y,SG,34,89
H5QJSAONJFBFXMEK,SG,12,131
I57M1PIP9NSL7OKM,SG,21,72
JB37J8NLQSDSHP6W,SG,31,79
JTX9Z1XRA572KX64,SG,15,51
K2ZJHO11S6YXF93F,SG,7,51
K5O7GC7TD4ZXPWS8,SG,32,86
KBX43MFJSG8R5JBL,SG,9,53
KGWD7V6420KW4ORF,SG,28,70
KJ6OTPXR0XM5Z5F0,SG,8,57
KRL1W7X96M6K6FBI,SG,16,94
L2WD6XM8I3QVSXC8,SG,11,64
LHRW1SCDXBZ64XFI,SG,15,63
MGK4E0H52UPP9RFL,SG,27,172
NFHI305Q3QC44V7D,SG,29,143
NIMOP1C6CNG0DJ4J,SG,8,50
NPASC5X7XX8F62LC,SG,18,69
NVSRWRLI8EJNFBRB,SG,10,75
OMN5CJ2ZVWDSHJHM,SG,17,56
Q03X2G7ML9JN1FQ5,SG,24,78
Q9KBG1BL9RK5M9VY,SG,28,189
QK45EQ431E04DEZL,SG,36,11
R9KOWWB8DBDI5YE5,SG,29,106
RE4P9QJLUS5ZJ77X,SG,21,28
RQ2KUVYUDW6PKNJL,SG,16,60
RWVUPP5J4CXL5OM8,SG,10,50
RXTGK3Z1VZAUYL4A,SG,30,52
SOPW2YVKUW1GDVKL,SG,31,55
TDYC1ZZ3OHCXI3GF,SG,10,50
TKW6PT3IY4791TDK,SG,13,57
TPN7KV78AQCC5NGP,SG,5,54
UCFE8JPWDRSSIDG3,SG,23,73
UIHP7IGZGYL5KB5P,SG,22,61
ULK7NUYIJLWJ0M5A,SG,39,57
VT4IJZXW8CPL3N2M,SG,6,51
VWKGIZHXZHRGNA10,SG,6,56
VWPWZZ8VBUUTJHKD,SG,40,99
XKBQH93YPP8PJ2KL,SG,24,50
XW67T9P2811NWW8D,SG,29,12
XXLSENWB6YMWH70Z,SG,15,89
YCQVOQSFQC2S04G6,SG,36,78
YSLYQBJ56P1J055C,SG,24,93
ZFZQ1X42Q9ZL9XME,SG,15,80
"4EMHWJX7GY73OIJX",SK,4,55
"6FUHHBU3428SPN07",SK,14,128
"6O1HXUDR56CL8N1I",SK,12,52
"71EHURZPIKRIPGK6",SK,16,51
"844e0c1e-a8c4-6eb9-5a5e-32dbfa8e1252",SK,14,83
"8UZEV5LEA3ARGIGW",SK,50,156
AJ3LPWPJEO6104LX,SK,103,69
AQ3OMVUM5RRGTU0E,SK,28,59
BYG9KXHF8BSWEIR3,SK,30,41
C5CQFHYKTRNK613R,SK,32,87
GDTLVJXLOLCDQ8H6,SK,21,50
H6PVZY1IW1CW4FFY,SK,20,65
JS824QEYNBEGA25X,SK,4,77
K7H73KFYWUHXAB4S,SK,7,58
KDHD6UT6IHY0C83G,SK,20,51
KUS1DSNIG616JD22,SK,11,56
LI9DM9UR17ZEKT6P,SK,13,58
LOMLZGVWG2FKTW7X,SK,27,63
MC23RSILLJN0IISI,SK,18,67
MWVNTTW1X2PZOX1X,SK,22,37
N75HRS7JIVMX3P6B,SK,40,36
OVTOQC60BLLOUEZL,SK,10,54
QX7YZS6TJTZKCYVU,SK,46,36
R1ULDOEOUBYIQ3Q0,SK,15,92
VCNK8HJ6G20IISB3,SK,43,61
Y2MTQ0UFAQM9ZVYS,SK,13,84
Z3DU4RTJG1MMNNC8,SK,5,98
ZMUA8BBVBWQKSTJM,SK,36,66
abb184c5-e011-4bac-d936-f572857802ac,SK,5,55
ae3c3c3b-0126-1da9-b46d-877ddbd8e979,SK,23,49
"04Q03GFOF0H5RHY2",TH,39,61
"0OUC4BYL4C3C3K6F",TH,24,37
"0W1PS24AYKYW4P4Q",TH,7,109
"0XLU87KFNCBVMEWF",TH,10,51
"0Y0KCSF5GI4CN2ZC",TH,21,120
"0Z02WHFV21N53KZC",TH,38,74
"0ZRG70YBQOHZDUFL",TH,4,69
"12T3I6I9ZQN4ELQL",TH,32,112
"13Q3PBW46MZY5NPA",TH,32,9
"15AXC7UDH6WG2VCQ",TH,54,74
"169OTQ25VGMOS72R",TH,46,84
"1795OIESF9YH0AH7",TH,8,58
"196WIEF1J7LOERFA",TH,6,55
"1IWB5H95H2VW9C6L",TH,21,20
"1KCKQJX5982TZWAJ",TH,23,37
"1LA2DPJE3GBBFJYR",TH,18,69
"1OKFSBPHPJFZKEKD",TH,112,248
"1PDQAJ4PLEXL4GNZ",TH,60,136
"1U258UDBYU4U3VSW",TH,11,81
"1ZWXKW38N1RFMZ91",TH,24,33
"1e524533-4319-6b15-764d-b2d3b3247d93",TH,22,54
"21Y4H37J1JMITUNM",TH,87,132
"26H59EYK2Z51R8GI",TH,36,70
"2GRMTRLH2VYU6NV4",TH,27,65
"2LBVG07S9KGJ6OPM",TH,30,87
"2X6T6BBSRM3506QX",TH,21,51
"33RJR7P4HYR4MP31",TH,123,261
"34K44A4WWA1G6UVA",TH,16,55
"35LTK6T3Q1NBF265",TH,21,77
"35OPYVGBPRJK97VM",TH,12,50
"3873XL59SVMWOMPL",TH,14,78
"389O680JLVM6U1PC",TH,33,41
"39FMRYTMM58P1AIG",TH,23,56
"39Y6SLXYHUC3AYH8",TH,2,54
"3C0RFVK80J2WCEPV",TH,56,65
"3D4Y0U5UIGN6PXTH",TH,49,107
"3FQXXXF842HY7OPZ",TH,25,38
"3LU5SOVLNS3U4PHI",TH,24,33
"3M06GMPKILS71Y1L",TH,34,47
"3MH8Q6XFL29A5QZZ",TH,44,104
"3OHGUJB3P3UGALZK",TH,74,128
"3RLL8BKSZQZUUKGV",TH,19,70
"419WHBL2GFWMLF9K",TH,82,326
"425ISRQPX73K059V",TH,31,3
"46MVZU54VU6NUCQF",TH,57,107
"4FX1M8GETTQLDTNO",TH,28,27
"4GTGEQW92KX55Z0X",TH,36,90
"4L0MWMDFG1BVHFGN",TH,39,108
"4MT2BS9KQZ1ORZSS",TH,13,60
"5GTSHFXQV04RGYVQ",TH,37,73
"5GZJ0AV9NSXBK7QD",TH,33,31
"5J7LS6GUWIJHCY69",TH,20,199
"5Q042VBD7080NJ9I",TH,42,56
"5QYR1T5K5I0SLMX8",TH,44,71
"5RDD4710K3EDT12R",TH,31,55
"5SO59PTSY0JAT2DE",TH,51,136
"5UBFQQTZ4RC14IXX",TH,97,227
"600GG1G07PWXK9W7",TH,32,29
"624LS65ZT4NHLMQV",TH,24,40
"66EFA92GAZL0XFN2",TH,14,68
"66OV2P47VJF99JEX",TH,20,135
"6B197WXRD1UQ8XDI",TH,27,81
"6C5EOBAENU01XZR1",TH,24,87
"6F0ZDK9JD9EONTP8",TH,9,111
"6GCOMWPN4TOQF06T",TH,24,68
"6Q8KYVZ3N6VMR05A",TH,18,65
"6QFLJU8PYZA5LX8W",TH,45,134
"6WLBEF16ACYYG6NE",TH,67,189
"6XNUDNKFWYTZ8IPE",TH,21,33
"6Y1050971ZY0NNJY",TH,29,52
"6YNT3Q97K02GJND9",TH,71,179
"701LHQDATUTVRRSI",TH,29,75
"73YMUBG4OA2FCCU1",TH,14,55
"74B2KIRU30NGCH1G",TH,61,9
"75ZUZFCXT47OIJ8W",TH,6,50
"78OQSOGVJWN5KPT1",TH,22,65
"791XV271KU8HERVK",TH,22,26
"79DIK5PWSVG6LC9E",TH,79,130
"7AOALT8RAS4D7LAD",TH,35,70
"7MLFFZ0GPZDNJ9RG",TH,23,35
"7SF4MTY888JXYE44",TH,17,52
"7WC88VNR669P18AQ",TH,59,126
"8AHW87MGFA3XJN2O",TH,48,146
"8HIA7LZ3ICNMG5K8",TH,78,159
"8IBKT3KO3YYSHFOJ",TH,44,50
"8JWJZ96MTEVOH6ME",TH,9,65
"8K3XJQQ28DSMS3H2",TH,58,98
"8PM4HM9A5R3EGCO2",TH,27,50
"8QU6HVWMSJ934ATQ",TH,23,44
"8UPGK2OT6AFODV75",TH,8,52
"8XW41DWAO6DIOB88",TH,24,77
"8Z1B7D3O8ZVVCPBA",TH,35,29
"8ZRFK8YXIGL7BPKD",TH,25,27
"92TI9B7KOSVQU8EB",TH,32,93
"96WVFESYID2Z7ZB4",TH,19,50
"9E5JPF07AS23CV8B",TH,28,49
"9KX3I9ZGX8XUCMN8",TH,19,79
"9MH5FHT23CU3RB1X",TH,35,61
"9QBXPYLSLWRKF6AU",TH,21,28
"9RJC70GFR0BUFP20",TH,50,74
"9RK472WSX40RXTOU",TH,44,84
"9S8YYTBTD7NGMFPB",TH,62,131
"9ZXA9DF9QU44RWBP",TH,25,31
A3JNEU21LTBM5G4T,TH,71,167
A4MY55614HSCUSS3,TH,3,53
A8M8FLTGMST4Y3YY,TH,24,59
AEI2SRHU68OK2SW4,TH,12,51
AF64YT61H2MR0YNN,TH,31,60
AHJF99946JTBUDSN,TH,45,48
AKSTEU3QTHER9353,TH,11,50
ARF6VFM97TMYISQG,TH,27,55
ATBQ4Q8DOZU10N50,TH,35,112
AXA963NK4L0XUPXO,TH,27,90
AY6J58WU1CK9BTK6,TH,44,99
B060GR1KOITZCJVY,TH,10,61
B39IWBAKBSWFJUW3,TH,42,63
B636EEORUKESEU0U,TH,23,107
BKE4PBU4PEJX4G1E,TH,15,74
BO17PF6W0TK5IMID,TH,60,45
BQJNOM8PXEYBMZNS,TH,7,70
BSBXQZQXH33XDCKP,TH,32,59
BZ3W8XRET933IUKS,TH,23,67
BZRRWLPYGPDWZBAK,TH,24,47
C067V2LF48SN5SN9,TH,173,367
C5MM1UWVDYX1WYBM,TH,14,52
C74DGDRGZPQG3O1R,TH,20,67
C7AGNBQPC2A9TALE,TH,154,59
C8TB0SBVYILITJVH,TH,30,31
C9OWN2KIUUOKFDXN,TH,26,35
CDF2C9XW87Z96Y58,TH,36,109
CEHUDJQN3IM2XUZT,TH,27,48
CIHKB7NW1Y8XAKB7,TH,7,57
CLQPSGEDL5K6X9AR,TH,37,55
CLYQ153RQUEFRH1T,TH,21,31
CNF7N8T3EZCOIEKZ,TH,34,80
CTUXB11KKYCE06LY,TH,17,52
CX5KHJ09CLIFPXGH,TH,13,54
CZL3PCKJMPH509BY,TH,26,47
D5D6Z3YRC7LQ2WB9,TH,27,40
DD8EZZOP5NDAX4VX,TH,30,97
DFMY2MN75HKS4RZZ,TH,53,152
DIGVEYD0DGRQLOBW,TH,21,62
DLVB39UCCM1HED5E,TH,37,70
DM7EDSVQI11SRUIW,TH,24,52
DMSEPAF2O173FGJP,TH,26,21
DS3NOGLT5FS4DP5G,TH,34,121
DZOK3GVKHMV9FEZC,TH,13,50
E1MYXOE0IWPB1Z3Q,TH,23,50
EEFCFZL6Y88E0VPI,TH,31,97
EKRT8KJACIA0KMS0,TH,27,71
EMFU6UO2XJ3H564H,TH,103,198
ET0RWSGX97G1M2UJ,TH,18,52
ETEK3UJ336XUAOXK,TH,40,181
EU14INUSI33WAEYU,TH,21,99
EUSDB0L08A8WC5ZU,TH,33,55
EWXWO8E2VTW61M08,TH,19,164
FLIQA4BWPD93J8UJ,TH,21,9
FO9IE5UQ51F32MGG,TH,26,14
FQR4JW4BW6MJ8DZ4,TH,52,74
FR7HPOSZQB2VRUNY,TH,26,25
FRC7N7G3Y1B01N5M,TH,17,62
FV4EZH07L9GL27R5,TH,110,238
G2C4C8Y2G8XRANPW,TH,25,95
GCLTR0VQWXAFNF58,TH,28,24
GJAHYZ0PGXG54RZM,TH,14,60
GKIDUCNW7WUQAFQ4,TH,31,56
GLX8ORHMPMEATOM9,TH,22,111
GP7PHQPSD7PMVHX9,TH,147,298
GR583TBE457GPPLH,TH,6,52
GUF97K0OCSFNYR8C,TH,22,12
GZN767KT8PQZ1QLY,TH,43,70
H1F3HJ1N60PBCN33,TH,53,137
H2JU2HW83UW1K62F,TH,25,49
H355QE1KQZMV4OPC,TH,26,56
HBGW79TE55SYS0RK,TH,30,22
HI3FPAKEKU9JEBTA,TH,30,33
HIZ97ABVRK5EKH3U,TH,30,76
HMWQY2WVT1KB7WLP,TH,21,99
HNV8J9KANX34DQ0I,TH,16,64
HZNTBAF4361MGYUX,TH,35,110
I0X38CK8W6LMKICM,TH,23,28
IB4BOH482TW2AMVT,TH,17,76
IBO9G2Y7NJGTWKT9,TH,61,95
ICOIUCLEJ3XUL7AZ,TH,17,104
IENURX6OGH5CYK90,TH,3,57
IK51908GL8MSRLNY,TH,25,26
IQIBOJ0MLEX7QBIW,TH,11,54
ITE0DNI778E7MFML,TH,18,53
J3090ITK6BVEGQH4,TH,15,54
J354V8YX950M5FZJ,TH,17,68
J9IB0KPQ0ZOESGC2,TH,48,110
JD0V8R7B9TPUHSH5,TH,30,76
JFD09BLU61386TNO,TH,30,57
JGVUD9I1ZP0QYLS7,TH,11,50
JI06NWPHH73FURKU,TH,59,173
JLNLG1P3JKK8REVI,TH,31,50
JMWFAIYNJ4ZP07QZ,TH,29,86
JPR42DXEJ1KD3XRU,TH,28,38
JPWL12R06DJGPJQ3,TH,24,127
JWSRTXYCXBPRH3GE,TH,59,46
JXCPCNQK95SXZR47,TH,22,33
JXRA86QSAFL0I4OV,TH,21,29
K46TYFD4A2Z5XVJO,TH,56,221
K4L3R5L0GS3MG38A,TH,21,61
K6QTLLMNL0QYCOWI,TH,5,56
K7531HCSE4UA05C3,TH,25,112
K9EQOZQ1646Y2TYJ,TH,89,163
KDEAQETZ36NLSEQV,TH,18,61
KEUWQEC87O13R58Q,TH,8,67
KRDQBVT51RNZHSEU,TH,63,170
KVWC4U27PU9ROVI7,TH,32,44
L1DV3B9DGK1CSA6C,TH,83,47
L2N4PVA6Z2A32ZVW,TH,59,113
L2TV4SKXA8OXQ6LT,TH,20,61
L9HFK4PMI1KRA40T,TH,19,61
LCYAQS3MOU10UPUF,TH,17,62
LDECZ9JJBMW4RJ3S,TH,17,66
LGTNOHSNH8C75HDD,TH,29,159
LMJ92VRKSDNWBN36,TH,22,80
LQEP315CZS5TSW99,TH,24,34
LT8MEVEE2BLWY0S3,TH,27,76
LVA1JRAI3HRZMFU6,TH,16,61
M1J8EY49Z97VP7TA,TH,23,64
M5WMIW4MFOJDVXNL,TH,24,63
ML9USKE3LTGQJJO9,TH,18,55
MLJ2VGOU7CYB9REP,TH,34,42
MNOQFMNR6TR92YXF,TH,63,54
MPRL00E8JCAZP4RQ,TH,22,49
MSIOZD2886INGB51,TH,23,33
MTKYALGMSPOCCLFL,TH,17,111
MU4VBNBPJQ3KI4CN,TH,42,99
MVGTFD0X9Z1JCSKU,TH,21,51
MWVBN3CARZ1R0X67,TH,34,93
N28R47I9UMUBQ82H,TH,19,95
N2D1RRD3E5SCQTS3,TH,26,26
NBRYOMKVZY8PN7XC,TH,19,64
NJUACYJMBS68J7CC,TH,7,52
NOILJAFQCVFLI93H,TH,27,16
NP92MLYR9ZPICP4B,TH,27,58
NQINI7CHX7WMKWKB,TH,28,61
NTGMP2RGXA0QAU46,TH,25,25
NTX8ZJVVDVZWU3HV,TH,39,52
NWX0DX51J6ITU8QA,TH,38,43
O0MTCNAENN0S5DWP,TH,52,93
O4VF3SHHCL0HM0EG,TH,72,201
O7JSFXAREWMN9TLX,TH,20,61
OC18HAEUYXH1S5D1,TH,24,66
OCKMWMQPSBM6P5DJ,TH,29,67
OE7WVAN70D7JYS0C,TH,6,72
OEEJIDJRUF2Y3X01,TH,39,68
OER9AGCRTKH0FTIE,TH,24,42
OEUEMKY1W0C4N5XV,TH,8,54
OM0LNW3RQH3F62F3,TH,15,56
OP4MCUN59MW7ZUOV,TH,100,223
ORGMNX4Y1132WNLY,TH,16,57
OXV6RT96NDKQRT18,TH,47,84
PBBFJDVGUVC39B8D,TH,38,59
PEABOU22HFJSHVS7,TH,28,64
PITZF6RJYF825CTK,TH,21,37
PMO7X1D7U9ZVWWQ4,TH,52,105
PPRSEEGTYT4SP0J6,TH,30,37
PQ021QDGXGGT9IBY,TH,11,56
PX9F7MF13EZSKHXB,TH,40,108
PYV813ZWT3U9XNGJ,TH,284,556
Q0LQRELDFXOV3R51,TH,24,122
Q0N1M7N6JC5GM1LS,TH,24,48
Q6GP5IWIUYAKZ4BW,TH,16,63
QETPONOVJ096LVCY,TH,32,109
QIZT6VU3Q6LA4MMQ,TH,32,108
QREC9BFRPOG446AE,TH,37,86
QVKVDOSAEH1CZHTL,TH,25,60
QX3AODS7OHIKW0T1,TH,97,194
QXTKXGEPEGETJ25B,TH,23,43
QYIHBN2SOUTZPVF6,TH,22,40
R29IPFSQWDP06S6Z,TH,27,45
RD0K8PPQUQTWUYXP,TH,99,220
REEDZ2CG5N2H13HC,TH,16,53
RQJBB809FQN3BKOE,TH,17,84
RRFK9GDB8J2OX3OH,TH,40,76
RZ0UWHDU8CHEIW2N,TH,35,36
S4HPL5YGBL95QWLY,TH,15,90
S4ND7RTFZFR513EJ,TH,33,50
S6DHNFH1PY161PUB,TH,27,44
SG9XNIMDYATE92WV,TH,16,60
SK9FUAYZPKS8XOSD,TH,15,51
SM5D3UU6B2CKWR3F,TH,17,129
SUVA84CX1GERTTPC,TH,20,58
SVIRUEFWVIEYSHFF,TH,20,218
SX1UJVN437XBDNIV,TH,17,66
T0UFCUY7AAZISQ80,TH,58,125
T3AS245H3KGKKE34,TH,8,51
T8RPSRFUYM1LQZBJ,TH,21,48
TLMG776K0UHU1F81,TH,9,53
TR3D78CJUA8HO93U,TH,11,54
TTJ881ZCHSXW2B6Z,TH,18,52
TX06HKPNL44C73O3,TH,26,87
U130D2AZX07COHUD,TH,49,66
U23L5UD0LN25FO0Q,TH,24,53
U2FXYCKA6S1DPOLR,TH,22,37
UA61T9PC50QXN7M2,TH,39,104
UEN5GNM432BW66G6,TH,15,54
UF3MJHBXLNAE7MTA,TH,24,123
ULO8EHXQ98MPILEL,TH,13,64
UNB1RXPN8TLMBI6R,TH,22,17
USMAT0SEJSCUHSY5,TH,22,49
UU122DKH1S6IRLDZ,TH,23,53
UUI3MDYTF6F5WB53,TH,26,30
V4D1EUWPE8T6V2K5,TH,22,52
V4R3RCSO4PWHPY40,TH,33,80
V552AFRX355L2JFK,TH,52,109
V8PL6CAHY5FPQIJL,TH,25,20
VGOTYH9XQFRYC998,TH,36,66
VJ178ECC5NPKHZXD,TH,43,80
VL3XYRY6UYUGLT8A,TH,72,113
W2FDSN1IH8XZN1G6,TH,32,126
W2X8A0F136C5V6Z5,TH,45,105
W36P8HDTKFY4PKQT,TH,53,72
WB5BTLIRPRR1T6Z9,TH,57,98
WB7S9RZR622N6NAU,TH,27,11
WDP3QKXIM9RGW82L,TH,54,98
WFZZU1EPO2NI0P1Q,TH,34,99
WGJLUNPCSFN8YLFG,TH,17,62
WM19O0G7Z9VGYQMK,TH,25,74
WO7LK5NHSK4V5D8J,TH,15,54
WUD68CQOPV52CPDJ,TH,42,69
X1AOSDIP62Y8RQDM,TH,21,162
X1BQLAV4LKJM4UJF,TH,21,34
X3HM012XK7PF9DGX,TH,33,89
X3MR7OCETPD10ZYZ,TH,25,64
X48DOITH2DQY4B1O,TH,26,15
X5VTKCP20KQWZDKR,TH,56,103
X6OTWE57POBW6TES,TH,7,69
XCRVA0MDXMVSTJW4,TH,23,86
XGL3IJ3RZPEY3EFM,TH,42,66
XGRMCACX851FVCJE,TH,15,53
XPKFPKDJ8EAF7B29,TH,51,30
XQ0UPKUQJI680SPS,TH,52,126
Y37FGI8H1OR9H8UZ,TH,20,74
Y48DDIMC24TY1U6W,TH,20,54
YAJ3R7GML7X4P4XB,TH,117,200
YG2DHXUWMP72TZ3G,TH,25,39
YGTXKINRDD7936ZY,TH,16,64
YIL28D7271PHHH36,TH,24,116
YOHMBY3JNLSXVTZN,TH,21,44
YPWQX30VKK4CNW8H,TH,32,36
YTLFHDATPZUS0CW1,TH,41,43
YTLXUPZ2VZC1C1HQ,TH,15,61
YUNN1KSM96R1GUKM,TH,52,106
YYD20MX3BS4GG6TM,TH,28,45
ZARVC72G2PJK155S,TH,93,177
ZBZ4ZZSSBD5YPAXB,TH,22,87
ZHVJS5FHCHXK1OOM,TH,28,101
ZSAFFVWKNJ9Y7OF0,TH,27,47
ZXONMZNDHBJ7F1FD,TH,24,35
ZXS37JU0Z7SST9PL,TH,21,32
d65c2cb9-c60d-c7d3-e65a-70dccd33e404,TH,7,51
"00YT8DGY3XWX0HQH",TR,25,29
"029OBL3UVROBVM4D",TR,22,31
"0AFPJN5LPHLKEFHS",TR,13,115
"0FYY5LTXH6AQLXVZ",TR,21,27
"0ZBD5M1NJXBD5JAQ",TR,23,30
"10Z9IEUR6LQD21KQ",TR,30,33
"1MDMAMKPPC7KNMBS",TR,37,44
"242RRKXL1TT25AA1",TR,22,21
"2DH2NJZWNBNG1SPJ",TR,24,30
"2LZMINE7BQWNNBE9",TR,30,45
"2QDP7U3DMAJ7BVFL",TR,47,85
"2YD8W6TXN3QAGW58",TR,23,42
"320G70P6B84P223J",TR,31,36
"3CZPT3NUE642AKEI",TR,85,98
